rid,fluorouracil_A375,fluorouracil_HT29,fluorouracil_MCF7,veliparib_A375,veliparib_HT29,MK-1775_A375,MK-1775_HT29,NVP-BEZ235_A375,NVP-BEZ235_HT29,bortezomib_A375,bortezomib_HT29,bortezomib_MCF7,dasatinib_A375,dasatinib_A549,dasatinib_HT29,dasatinib_LNCAP,dasatinib_MCF7,dinaciclib_A375,dinaciclib_HT29,erlotinib_A375,erlotinib_HT29,geldanamycin_A375,geldanamycin_HT29,geldanamycin_LNCAP,lapatinib_A375,lapatinib_A549,lapatinib_HT29,lapatinib_LNCAP,lapatinib_MCF7,MK-2206_A375,MK-2206_HT29,MK-2206_LNCAP,PD-0325901_A375,PD-0325901_HT29,PD-0325901_LNCAP,sorafenib_A375,sorafenib_A549,sorafenib_HT29,sorafenib_LNCAP,sorafenib_MCF7,sunitinib_A375,sunitinib_A549,sunitinib_HT29,sunitinib_MCF7,temozolomide_A375,temozolomide_HT29,temozolomide_MCF7,vorinostat_A375,vorinostat_A549,vorinostat_HT29,vorinostat_MCF7,SN-38_A375,SN-38_HT29,SN-38_MCF7,doxorubicin_A375,doxorubicin_HT29,etoposide_A375,etoposide_HT29,gemcitabine_A375,gemcitabine_HT29,metformin_A375,metformin_HT29,methoxsalen_HT29,methoxsalen_MCF7,ifosfamide_HT29,ifosfamide_MCF7,imiquimod_HT29,imiquimod_MCF7,imatinib_A549,imatinib_HT29,imatinib_MCF7,mercaptopurine_HT29,mercaptopurine_MCF7,hydroxyurea_HT29,hydroxyurea_MCF7,nilotinib_HT29,nilotinib_MCF7,nilotinib_A549,romidepsin_HT29,romidepsin_MCF7,ixabepilone_HT29,ixabepilone_MCF7,pralatrexate_HT29,pralatrexate_MCF7,anastrozole_HT29,anastrozole_MCF7,raloxifene_HT29,raloxifene_MCF7,letrozole_HT29,letrozole_MCF7,allopurinol_HT29,allopurinol_MCF7,mitoxantrone_HT29,mitoxantrone_A549,mitoxantrone_MCF7,thalidomide_HT29,thalidomide_MCF7,chlorambucil_HT29,chlorambucil_MCF7,gefitinib_A549,gefitinib_HT29,gefitinib_MCF7,thioguanine_HT29,thioguanine_MCF7,celecoxib_MCF7,celecoxib_HT29,busulfan_HT29,busulfan_MCF7,altretamine_HT29,altretamine_MCF7,lenalidomide_HT29,lenalidomide_MCF7,vemurafenib_A549,vemurafenib_HT29,vemurafenib_MCF7,ruxolitinib_A549,ruxolitinib_HT29,ruxolitinib_MCF7,crizotinib_A549,crizotinib_HT29,crizotinib_MCF7,vismodegib_HT29,vismodegib_MCF7,vandetanib_A549,vandetanib_HT29,vandetanib_MCF7
890,0.13457406,0.510325,-0.215284,0.27617773,0.33266607,-2.8563936,0.15253823,-2.8142593,-3.2534978,-6.19098,-7.4159045,-8.90843,-2.147204,-1.2599583,-1.9273959,0.31809625,0.010115567,-5.277862,-5.704756,-0.6707125,-0.17086561,-0.44409427,-0.4370962,-0.9676605,0.23128967,-0.16780174,-0.075368375,0.2459596,0.29293314,-0.7336301,-1.7073938,-1.283211,-1.6303506,-5.2190447,0.20750326,-0.49244782,0.1455267,-0.17554075,0.43550667,0.28686345,-0.43622223,-0.56060284,-0.89658684,-0.56511414,-0.34899238,0.015268743,-0.2327423,-1.6570014,-2.6532426,-1.5815268,-1.56055,-8.501307,-0.12627868,-7.7243524,-9.071448,-3.4404953,-5.9771714,-1.0318568,-3.810033,-1.5040485,-0.4525697,-0.2757604,0.51721567,0.33792576,-0.85908335,0.21728897,0.20508252,0.30875507,0.427104,0.15092416,0.3625314,-0.92253375,-1.6527549,0.40735793,-0.2543157,0.11683041,0.39339894,-0.426445,-9.790246,-9.378766,0.53912896,-1.094739,-2.89028,-7.3601804,0.6236009,0.12759571,0.9321632,-3.1186974,-0.08000681,-0.1657035,0.049575716,-0.06507196,-2.7456934,-6.2577033,-4.029856,-0.1038503,0.001079902,0.5713499,0.1575412,0.45650068,0.4708054,0.4227316,-1.5907421,-3.3862772,0.7083275,0.4905947,-0.28812584,0.15624397,0.5251269,-0.3739357,-0.15038322,-0.62441456,0.22867365,-3.0147727,0.5623475,0.31950063,0.3075938,0.48705295,-1.3405756,-1.3871689,-0.9446282,0.18065907,-0.23406653,-0.16154584,-0.47373608,-0.07328694
256364,0.01855731,0.5509,-0.12372749,-0.18802795,0.5769789,0.7962203,0.09657686,-0.2878264,0.7921553,-0.93276227,-4.8648987,-1.7379284,0.8861474,0.033403113,-0.42950267,0.27947003,0.067747,1.0953984,0.088831544,-0.70923454,-0.23970775,-0.3931436,-0.9173908,-0.7531921,0.30109116,-0.16280119,0.26602182,-0.04967615,-0.5144341,-0.20192297,1.0769595,1.3020524,3.3960974,1.152717,0.14785694,0.8182912,0.12713806,0.33951464,-0.3552856,1.0771716,-0.8630016,-0.69220847,0.1236478,-0.4956465,0.5834508,0.66884524,0.13792144,-0.25534075,-0.35967192,0.63028705,0.27744433,-0.16210039,3.115793,1.7549516,1.6255525,2.1012943,-0.4907438,1.4725828,-5.652468,-0.10485051,0.163144,1.7688442,-0.2951894,0.0256206,2.3456702,1.9037566,-0.23915179,-0.12532936,0.046041448,0.3171729,0.6062364,-0.17500103,-0.36961618,0.06720302,-0.51324326,-0.36466864,-0.06928461,0.12884147,0.3861731,-0.36789578,0.2823142,-0.61193275,-0.63343894,-0.29570737,0.41155246,0.35504556,0.21915692,0.27550218,-0.36658844,-0.3585671,0.29685047,0.149778,0.9769745,1.1900349,-0.11459048,-0.16897897,-0.22900195,0.21687685,0.24533851,0.5543859,-0.18108249,-0.444138,-0.46847844,-1.1932135,0.5653466,-0.02950806,-0.8601057,-0.88888484,0.5292708,0.32210803,0.15164508,0.31494814,-0.15725501,-1.0592496,0.058584943,-0.47666052,0.033235278,0.3378375,-0.017528212,0.05497415,0.48968866,0.19201945,0.4362135,0.74658823,0.059905797,-0.78192955
11230,-0.44861558,0.54683334,0.8410124,-0.10193557,0.5220446,0.6901674,-0.07344558,1.192764,0.43027017,-9.552072,-1.8841971,-3.0497525,2.8562505,0.19884658,0.26665843,-0.5347486,-0.13486099,-2.295096,0.79513717,0.59093016,-0.033214603,0.4404917,0.56797993,0.34393716,0.114760585,-0.644852,0.5379914,-0.07250057,-0.29158396,0.1925714,0.21696669,-0.06501389,4.7585244,2.125705,-0.52991444,0.49807453,0.4338425,0.6732076,0.058350872,-0.08431198,0.14310361,0.333393,0.4142309,0.35138735,0.23232724,-0.24043433,0.08711332,0.07642884,1.0958453,3.457042,1.4187592,0.86102146,1.8626248,1.8243712,0.115353346,2.5257804,1.6794678,0.45303464,-1.1683391,0.11929313,-0.017181793,0.34090295,0.11167867,-0.1482697,0.2106852,-0.097074784,0.18383557,-0.06597486,-0.41869235,-0.3782268,-0.17850287,1.0719855,0.28913093,0.16666858,-0.58048004,0.106485605,-0.01152085,-0.8092343,6.170137,6.7530684,-0.87801677,-0.28069663,6.7494926,3.3917513,0.3706291,-0.20042212,0.24892505,1.0597441,0.05466238,-0.4977828,-0.6800506,0.42706907,0.639527,0.6082701,0.60042864,-0.2440136,-0.96497697,-0.18721165,0.3838974,-0.16860636,0.485471,-0.08387819,1.751836,1.0116848,-0.1915937,0.13961075,-0.45687175,-0.30414703,0.19655205,0.65904415,0.08765173,-0.4589121,-0.045556962,1.5767764,-0.1648791,-0.20068935,-0.7431219,0.043351553,0.55960494,0.79389024,0.46867275,-0.12725933,-0.3876535,-0.18579376,0.17323129,-0.07444131
6697,-0.5059866,-0.36193335,0.0928554,-0.06573318,0.24818833,-1.057715,-0.8131973,0.15102145,-0.13068795,-1.6035495,-2.9873848,0.774862,0.63675857,1.0388407,0.43479753,0.105394214,-0.31566444,-0.13739637,-1.0160329,-1.4779782,-0.27788717,1.3707994,-0.0217006,0.36387932,0.21104951,-0.7141671,-0.17592503,-0.106904,-0.1303738,-0.77057713,-0.75040466,-0.3441023,0.39150792,1.3201786,0.17162359,-1.2921884,-0.6035704,-0.84006363,-0.1645606,-0.6556404,0.3986905,0.097257495,0.30492106,0.55423635,-0.16096814,-0.10015642,-0.17913401,-2.9203062,-4.404156,-3.1301665,-2.9778209,1.8816642,3.764211,1.2505429,-0.19773357,-0.6825239,-0.080087855,0.104738034,-3.8184116,-0.18756545,-0.49311867,-0.82459086,-0.67290837,0.32091978,-0.9338916,-1.0428406,0.4097588,-0.043871433,0.38352248,-0.052674603,-0.761149,0.006579404,-1.8933986,-0.4416015,-0.19529283,0.19751792,-0.883724,-0.13893722,-8.276725,-9.654852,0.39307654,-0.7728584,-1.2378293,-1.3088712,-0.1711847,-0.22086155,0.26733688,0.42010054,0.2643992,-0.5131824,-0.4334772,0.6314466,-1.0245447,0.18757343,-0.4942947,-0.111114115,-1.792898,-0.047981203,0.29724115,-1.4777404,0.003891319,-0.0968513,0.13482009,-0.12955226,0.054121967,-0.93057626,-0.75295705,-0.52835745,-0.14855129,-0.54437655,-0.2752344,-0.5448707,-0.94429094,-0.44594634,-0.24697913,-0.4313215,-0.67265433,-0.37881857,-1.0945336,-0.80614823,-0.3976936,-0.33237395,-0.4184141,-0.7352459,-0.04608271,-0.36664876
22905,-0.24305415,-0.20556672,0.03235142,0.061519,-0.14352094,0.89319676,0.4770839,0.091362916,1.7231598,7.7301345,-0.05177903,0.12627733,0.654584,-0.13418742,0.36721915,0.6605962,-0.029083088,3.5856147,2.7424586,0.08674079,0.4189966,0.18372771,0.3568784,-1.0683123,-0.15972929,-0.11567519,0.18244477,0.16052853,0.73713183,0.43256703,0.6970618,1.3291,1.5262429,0.7880087,0.4113706,-0.14794227,-0.049615193,0.49532416,-0.05946674,0.47782844,0.77161986,-0.6537899,0.08833569,0.10028968,-0.38549128,-0.3547138,0.4598743,1.4734592,1.2762512,0.20913748,0.47820744,7.3553777,1.1453593,2.2964911,4.4171352,1.5759557,0.9488942,1.0725864,-0.5381503,0.23527902,0.119959734,0.8305609,-0.5635278,-0.1505134,1.8469657,0.33491278,0.3280357,0.25214335,0.10426035,0.25438556,0.25684366,0.36112297,2.2436156,-0.51261,1.4271272,-0.19732054,-0.6322741,1.3822764,2.559644,2.3760238,0.99120873,0.16784994,-0.011593103,0.62430644,-0.72857577,-0.124232866,-1.3405815,0.04589023,-0.28547528,0.14240517,-0.035721414,-0.2856047,0.7053622,0.50598055,1.0991536,-0.18657197,-0.11832899,0.20618732,-0.18845926,-0.93567044,-0.46693686,-0.31931794,0.4389117,1.030891,-1.1338633,-0.4019333,0.75452685,-0.041758876,0.5933129,1.29173,0.554422,0.4708209,0.116731964,0.6637113,0.27380118,-0.15578373,0.22110164,-0.041146833,-0.6793469,0.61683375,0.30690882,-0.005426804,-0.033572797,0.17739137,0.0675903,1.0116462
9801,0.4631298,0.4158833,-0.0877211,0.36280558,0.3842553,-0.15903331,0.37517515,-0.024314614,-1.554696,-3.7092056,-4.221328,-2.990513,-0.21879296,-0.3675191,-1.0635842,0.47067234,-0.11071644,-1.1909308,-0.562238,-0.05235852,0.01452741,0.94910794,-0.49650964,-0.39368296,-0.30547887,-0.25468853,0.15620618,0.24469565,0.7649909,-0.36825088,-0.95757556,-0.5380759,-1.6905411,-1.732641,0.17351787,0.42434224,0.90194637,0.30255476,-0.1656466,-0.09774403,-0.3840959,-0.5072405,0.059207633,-0.30231932,0.33146867,0.16971748,0.6806872,-0.8775835,-2.3634074,-0.41855937,-1.5009612,-4.3759713,-4.5513005,-3.406976,-2.7399461,-1.2019734,-0.39416847,1.6897454,-3.4282901,-4.1245947,1.0803236,0.5742622,-0.28756943,0.20658875,-0.3264251,1.3510456,-0.0213631,-0.2938602,0.6394804,0.64142734,0.21884817,-0.104444474,-0.49110326,0.3021665,-0.19122152,0.41780877,0.22144388,0.47273752,-5.8688493,-7.545171,1.3865036,0.73360944,-5.5962906,-4.9612126,-0.026234299,0.0943181,0.11095128,-1.5835224,0.5646393,-0.003649031,0.6104334,0.4933842,-0.121785656,-1.7203656,-0.2989966,0.34992397,0.23388791,-0.101515986,0.53589165,0.45135927,-0.31128892,0.008072366,-1.7348784,-1.0595194,0.19059025,-0.23832549,-0.22193766,-0.5319104,0.02373066,-0.5906903,-0.14418203,-0.31793347,0.10684827,-1.2068291,0.033344693,0.3650387,0.060278405,0.10692621,0.40123254,-0.38596424,0.063955605,0.07127308,0.61633503,-0.08910713,-0.24275877,-0.43831658
9702,-0.2125892,-0.0046416544,-0.4816374,-0.19539101,-0.64031315,-0.13591386,-0.19182695,1.4853027,0.68693376,2.8230739,2.1367488,2.73929,0.18478405,0.35340384,0.10624284,0.20079976,0.049078595,0.6940847,-0.40544918,1.08354,-0.20227538,0.3900489,0.090443216,0.3398848,-0.089299865,1.1396662,-0.17948359,0.029887361,0.5273025,0.20111698,-0.23967707,0.48381922,0.67218006,0.62304634,0.17101376,-0.29227644,0.55880207,-0.5547819,0.20641565,-0.40578592,0.42615667,0.44214192,-0.18339254,-0.21815495,0.40006176,-0.1517248,0.65923303,0.074734,-0.011054558,-0.50044703,0.6150716,-1.0904679,-0.81483346,-0.6008472,1.2758871,0.8304217,-0.7551174,-0.69406885,-0.4322445,0.9324661,0.31018618,-0.034574416,-0.65551615,0.6726273,-0.69083124,-2.093177,-0.3011903,1.1617824,0.23929858,-0.43651602,-0.32789183,-0.12892412,3.5449343,0.20330273,-0.14893056,-0.38020435,-0.29734978,0.6156725,0.53291357,0.090413496,-1.05872,0.27481052,1.6942482,2.3589106,-0.44540176,-0.21034276,-1.0123863,0.1919833,-1.3902005,0.566348,-0.60660094,0.8248294,0.23843679,1.4274884,0.20889595,0.28286102,0.73429346,-1.1473773,-0.5796567,0.2816774,-0.081055276,-0.07923207,-1.0321379,1.2245165,-0.49785087,-0.44268975,-0.3946971,0.21518052,-0.45437494,0.5909917,0.25918403,1.1592656,-0.018129135,0.12416329,0.16877085,0.8018948,-0.341989,-0.22894873,1.741407,-0.29000345,-0.41341674,0.008152525,1.2913666,-0.27073237,0.030346738,0.4250175
27095,-0.3431151,-0.3022583,-1.4259537,0.30151856,0.57492155,-0.56102157,1.3618373,-1.6860077,-0.969186,-5.4540834,-3.1838415,0.8338598,-0.2501298,-0.97228676,-0.37535453,0.059633877,-0.857593,-6.727378,-5.293615,-0.7154867,-0.71414566,0.29560563,-0.5536211,-0.7424938,-0.989861,-2.29413,0.11082864,0.16869701,-0.77390593,-0.068863295,-0.7961268,0.3789655,-0.44375947,0.28467897,-0.26312712,0.6193506,-0.19121625,-0.5772066,-1.4492612,-1.1231129,-0.14336805,0.29117295,0.14256056,0.7159321,0.36229065,-0.017222933,0.5344746,0.65412164,-0.21039279,0.8059087,0.98324955,-3.6434247,2.4698703,1.1592215,-6.1040516,-2.1044972,-2.2716122,0.18453157,-2.3563542,-0.75905997,0.27395338,0.8622187,-2.4453285,-0.36906943,-1.4388863,-0.3258184,0.601018,-0.2784295,-0.63071865,-0.07623356,-0.43320212,-0.7794048,-2.0785315,-1.5814165,-0.18358733,-0.3398985,0.004128668,-0.6547393,1.1235229,3.7872558,2.0164297,1.9380069,-0.5017676,-0.46066383,0.61635643,-0.32420352,-4.6018867,-1.1926264,0.20543468,0.09690371,0.27762946,-0.6049702,-1.278775,-0.83298105,-0.36999717,-0.068755776,-2.560591,-1.3003483,-0.039053243,-0.57724684,-1.7899756,-0.14484134,-0.26436898,0.18903898,0.0009843061,0.16568,-0.99767274,-0.5761005,-0.8219816,-0.5224575,-1.9292952,-0.07452532,-0.0973978,-0.233606,-0.716781,0.061590895,0.16302837,-0.43917087,-1.2582283,-0.84070903,-0.5716047,-1.7236414,-0.57638544,0.24368155,-0.4494784,-0.7630703
24149,0.07506234,0.1338833,0.24858172,-0.014520328,0.08066299,-0.5944419,-0.23143841,0.39167416,0.52872634,2.6157548,-2.761446,-2.8116622,-0.09826379,0.18801622,0.50302637,0.06339869,0.048080668,2.0967681,1.679461,-0.4795661,0.43045595,0.6143757,0.57049364,0.17295416,-0.056614984,-0.14006682,0.119057916,-0.27468523,0.33913586,0.6371067,-0.09404605,0.3281553,1.1044734,1.6499592,0.12213797,-0.1517874,-0.4597654,0.41047946,-0.019448757,0.14745124,0.26018894,-0.21798277,0.16775326,0.8569277,0.28622583,0.45833814,0.67340976,-0.46682242,0.33301982,0.52894706,-0.104626656,2.0991786,3.1442664,2.3835266,-0.09503764,1.6966742,-0.910829,1.256159,-3.2147186,0.5905895,0.31169343,0.29800653,-0.24840792,0.0049481713,0.55827934,0.98693746,-0.02465266,0.3239024,0.048676133,-0.037236158,0.30530798,0.13590454,1.6158991,0.07134813,0.024625177,0.25637114,-0.14639297,0.20731084,0.85509706,1.1152202,0.76175404,1.232238,0.226263,1.449859,-0.019073024,1.0897001,-0.04718694,1.1169459,0.15762,0.11738539,0.24955194,0.42296842,0.32059857,0.9434468,0.27127266,0.15655653,0.21610272,0.9338625,-0.28131273,0.67891717,-0.25689313,0.32964793,0.22506417,0.92060393,-0.6953538,-0.41139922,0.255365,0.9120944,0.1275168,-0.24516718,-0.11151808,0.8268697,0.18939817,1.2214397,-0.14054997,0.08649509,0.35531855,-0.15545933,0.5887768,0.3822725,0.19154721,-0.06564205,0.06800393,0.2974771,-0.11122367,1.1089159
6810,-0.3458532,0.37314168,0.38141665,-0.19643739,-0.37825388,1.5089227,-0.27780375,0.7253281,-0.0003311485,4.8006124,3.0799105,1.9857785,1.1637121,-0.5455515,0.3861422,0.2539393,-0.3301257,2.0826347,1.5780696,0.0912117,-0.07654406,-0.49674106,0.5434007,-0.12625164,-0.22902234,0.0503196,-0.11719968,0.08812363,-0.25180227,0.6106148,-0.054822158,0.8389638,1.8878464,2.0271008,0.06922137,0.91022414,0.042191733,0.53774697,-0.3474369,0.6870606,0.48363414,0.03782775,-0.2970477,-0.08634331,-0.10632426,0.04157844,0.402485,0.36200985,-0.025092142,-0.46181569,0.30081308,3.6769745,1.158863,2.8082817,3.9592466,0.7552585,1.4401488,0.5526061,1.1813625,0.75454307,0.35836992,0.5194525,-0.6483378,-0.809807,1.068767,0.66521186,0.01729696,0.28524104,-0.35648167,-0.113075756,-0.24458493,-0.39932004,0.103545494,-0.5382474,-0.17306419,-0.30816802,-0.27278796,0.30149147,0.78582364,-0.2055037,0.8715295,0.6527169,-0.25934884,0.78499776,-0.3419586,0.48431483,-0.5895166,1.4793786,-0.4655827,-0.660178,0.16047181,-0.39572677,0.67788404,1.3659681,0.60261214,-0.62862974,0.42621508,0.015863588,0.22074246,-0.1739893,-0.39284015,-0.4437338,0.25512832,0.4795018,-0.30203933,-0.034248192,0.16796194,0.2399248,-0.18946953,-1.0862733,0.44721046,0.8403983,-0.34530476,1.0141689,-0.555984,-0.40658733,-0.13113521,-0.08818574,0.16982612,0.62121797,0.55357826,-0.11842927,0.4148885,0.16458629,-0.02200368,0.2467675
9670,-0.12606734,-0.059808347,-0.41597128,-0.10736288,-0.60333806,0.22165763,-0.16196026,0.06364243,0.87520427,5.686027,1.644895,1.0812666,0.25968188,-0.17093743,0.03465353,0.074985705,-0.05321282,1.6918144,1.018634,0.3333982,0.58350563,0.307961,0.3029641,0.206317,-0.1284443,0.72505754,0.31405476,0.24987693,-0.09561246,0.6235419,0.049033586,1.0932755,0.5657165,0.3743316,0.5799889,0.10186702,-0.24857521,0.099977426,-0.14491864,-0.29429162,0.038675647,-0.3400787,-0.5781493,-0.48798192,-0.4850644,-0.47851086,0.4149795,0.29927903,0.48574498,-0.7901863,-0.1228393,5.1234455,1.266674,0.9903347,2.211013,0.22201197,1.8024584,0.41014102,0.9220571,0.49864945,-0.96463984,1.3383251,-0.40994182,-0.20287694,0.8673036,-0.2301628,-0.9785977,-0.3796294,-0.21003906,-0.32854113,0.097895965,-0.07416134,0.20527102,-0.95933247,-0.58143264,-0.008808325,0.11435519,0.41415516,2.1545143,1.7674325,0.16722138,1.1114689,0.55264634,1.0520548,-1.0327146,0.2256108,-0.18482514,0.080197066,-0.44537354,0.013533155,-0.06707042,-0.33790162,0.43274125,1.5519464,0.5841061,0.27245468,-0.28234544,0.013118684,-0.6214992,-0.29178753,-0.09677758,-0.23169655,-0.24166186,0.21043436,-1.4392964,-0.7721358,0.23245446,0.73573846,0.019873759,0.9292763,-0.098086834,-0.8746326,-0.27666876,0.16753443,-0.34277683,-0.1418891,0.72798824,0.25564346,0.11704981,0.48782972,0.20694813,0.015828075,-0.5601675,-0.25591147,-0.3271346,0.2904765
5092,-0.3470328,-0.11884167,-0.2780243,0.31828582,0.53739905,0.260687,0.39544925,1.634583,0.072734706,0.50600165,-2.9044023,-0.22738992,0.56062466,-0.3063999,-0.21013573,0.0288816,-0.017869031,0.9768975,-1.27129,0.49289536,-0.19068216,1.9055096,0.16858454,1.267388,-0.3360056,0.115558,0.035270777,-0.45107698,-0.64304376,0.42273942,-0.5772353,0.122397654,1.8029068,-0.81579864,-0.4396669,1.4869909,-0.33104575,0.39726982,-0.2983785,0.2829801,-0.2734573,0.21505634,0.22347862,0.4133555,0.17263077,0.16978769,-0.14122836,-2.600901,-2.0473163,-1.5645398,-3.232803,1.6273183,-0.8034873,-2.1067529,-3.567735,-2.1850848,0.67065084,0.4931763,-1.7289294,-1.0620607,-0.3171548,-0.15089138,-0.09688375,0.44884714,0.7233987,1.9969465,0.3237536,0.051090647,0.34521925,0.30529612,0.15969513,-0.24968867,-0.24211903,0.2585881,-0.06996369,0.025519425,0.19609755,0.492685,-10.0,-10.0,1.0378546,0.4558048,0.3654956,0.3952811,0.43898168,-0.45461127,-0.03142475,0.72780496,0.45662415,-0.034959305,0.268768,0.2846778,-1.1611114,-1.8884975,-1.1204786,-0.3353418,0.30917168,-0.1890169,0.18014069,0.37128922,-0.21411602,0.10545417,0.045767903,0.505955,-0.38131824,0.34773207,0.14789528,-0.52622324,0.6392719,-0.44794664,0.14851643,0.21885628,-0.19484909,-0.13488989,0.12480847,-0.1315595,0.22939672,-0.07744413,-0.74698675,-0.6074927,-0.22681618,-0.18575521,-0.026602676,0.335286,0.17792106,-0.49347994
4331,0.86011523,-0.113025,-0.22673321,0.36280236,0.49085522,-0.5201307,0.5118905,-0.075140886,-1.2531576,-2.4090378,-1.5036446,-2.14756,-0.80087954,-0.43268672,-0.04394534,-0.41127262,0.016445035,-0.15867104,0.96653724,0.24501026,-0.033399522,1.7308699,0.8955315,-0.008479322,-0.12453907,0.42838588,0.6700129,0.50281507,0.9825108,0.1194398,-0.5683256,-0.46509787,-1.3100462,-0.15281138,-0.6384557,0.79682237,0.8990512,0.08827093,0.27784577,0.31237388,-0.37715876,0.6899809,-0.48805568,0.5937496,-0.15121223,-0.62497014,0.6792404,1.907868,2.317675,0.7729571,2.3383691,-2.7856743,-1.3760524,-2.6769679,-3.0771933,-2.057868,-0.8480694,0.015012304,0.8553292,0.02224231,0.7242089,-0.537507,1.3601303,0.019466361,-0.33904704,-0.7094615,0.39831558,0.096419685,0.5941757,0.53988045,0.34755906,-0.14808719,-0.43031013,0.27456585,1.0323731,1.064501,0.27519524,0.1559211,1.6104021,1.1770673,0.26217973,-0.4788506,-1.9791328,-2.1380517,-0.07504218,0.34918532,0.15319286,-0.39456823,0.60882974,0.27208567,0.1762038,0.7461524,0.76615876,-1.926665,0.048467167,1.5540179,-0.17086196,0.13886501,-0.21752329,0.58757687,0.54990536,0.20921999,0.24494666,-0.1596518,-0.04778461,1.208158,0.2503313,0.08063022,0.29766575,-0.0347387,1.9628186,-0.061385896,0.51842076,0.9137264,2.0506928,0.6569713,0.5163055,0.36053512,0.1884453,0.31920367,-0.15872525,0.7575627,0.24650566,0.13827465,0.54314965,0.1149049
178,0.17388986,0.57748336,-0.10248805,-0.012042735,-0.20873955,0.5503016,-0.0062073967,-0.36323836,0.070605524,3.5612195,-2.8229694,-1.2377836,0.9720053,0.473352,0.5373909,1.0724732,0.3494548,3.9988906,2.8926942,-0.45745897,0.1679097,0.12713762,0.1505041,-0.09469208,0.4082118,0.403306,-0.14683874,1.7002974,0.44262514,0.30766344,0.059467748,1.4554979,1.3066888,0.46743548,0.6338531,-0.55063695,-0.41746604,0.2599897,0.30810508,-0.04907008,0.8784869,0.033228945,-0.56173235,-0.05818534,-0.28823858,0.30594042,0.55762047,0.19450574,0.3119554,-0.44218957,0.15219209,4.905365,0.0569784,2.0049522,2.4079344,0.26380423,0.62957597,0.44784626,0.17174184,0.44920263,0.19584809,-0.29001755,-0.34390843,0.073992394,1.384512,-0.09541526,-0.112672485,-0.14020713,-0.13970642,0.74412745,0.18172626,1.4747499,1.4604654,-0.0007670795,0.024160227,0.46534434,0.43756473,0.3941106,1.3349442,1.2023603,0.43760744,0.92138785,0.5605266,-1.4327759,-0.64658874,0.10331497,-0.5149877,0.27891737,-0.013975014,0.05258416,0.32520244,0.26059112,0.15873852,0.5718788,1.0203263,-0.26589307,4.5316777,0.2149899,-0.13910992,0.09239459,-0.038836766,0.119152755,-0.009084423,0.67439556,-1.0072156,-0.09525188,-0.14147477,0.777638,-0.010467425,1.2824534,-0.23312478,0.79805773,0.27242535,0.13016444,0.89372265,0.73877215,0.042981166,0.4015221,0.034689523,-0.08947882,0.49816507,0.29830095,0.7687351,0.074979186,-0.10979659,1.0345607
4016,-0.34863603,0.046808347,0.86351174,-0.025211615,0.20896217,0.15512227,-0.34300748,-0.16327499,-0.048449833,4.5444827,-3.320168,-2.2158422,0.07089857,-0.106158875,-0.42121714,0.16824184,-0.54952216,3.049463,1.9772286,0.53145975,0.89471406,0.31863728,-0.9257982,-0.015543605,-0.06696943,1.9951113,0.51133317,0.12133656,-0.13263623,0.57678914,-0.119240604,0.12820314,0.82756,-2.2276175,-0.31693134,0.5432977,-0.030801803,0.021050746,0.15837231,0.7393038,0.7817212,0.34436607,-0.030460747,-0.5100734,-0.118655235,0.30201402,1.076931,-0.4042776,0.043853752,-0.624342,-0.4496079,4.5730567,-0.9418083,3.7583082,4.6091313,-0.16049452,1.0103948,0.21991937,0.93849975,-0.20314117,0.049741838,-0.0744775,0.4557996,0.16999298,-0.30742326,1.4974352,0.70037276,0.8384344,-0.43737686,-0.26263425,0.51061076,-0.4287623,-0.21446131,1.7964708,0.42285538,0.7799666,0.9320972,0.4258362,-3.9541328,-3.6706035,-0.37492502,1.1514229,-0.7988246,1.4627031,-0.25961944,0.22080894,0.20973043,0.9761601,-0.008815408,-0.039148718,-0.099502176,-0.22221299,-0.7341976,1.4783489,0.9045933,-0.049005236,-0.07233185,-0.14208071,-0.04647225,0.4927515,0.5688217,-0.34084857,-1.2504091,0.7786217,-0.0017501662,0.2136023,0.047772516,0.40590546,0.066980414,0.8887658,0.88772553,-0.0027524233,0.04447952,-2.3301966,0.5179952,-0.12942678,0.06983576,0.1324921,-0.011217403,-0.4058548,0.4901683,-0.36443758,-0.6666933,0.2600491,0.28907442,0.23187083
